date,volumeUSD,feesUSD,tvlUSD
2024-01-16,1742932.8287046999,5228.798486114099,65546449.60294197
2024-01-17,776219.6178901672,2328.6588536705012,64915247.57943217
2024-01-18,1606138.719073384,4818.416157220153,63873143.950643934
2024-01-19,1972641.3841121485,5917.924152336446,64348337.59285025
2024-01-20,224900.3215689297,674.7009647067891,64218533.25309547
2024-01-21,634988.1029820436,1904.964308946131,64326273.06197665
2024-01-22,3125991.2617715127,9377.973785314538,62946867.73723795
2024-01-23,7245498.52538322,21736.49557614966,63049897.844166614
2024-01-24,3203527.0818112507,9610.581245433752,63123316.31466422
2024-01-25,976455.4351868754,2929.366305560626,63031351.862029254
2024-01-26,2406987.6535996306,7220.962960798892,64085675.33060042
2024-01-27,331597.35906206723,994.7920771862016,64187274.84152379
2024-01-28,749477.2147340536,2248.431644202161,64012685.66768899
2024-01-29,1089931.0857290176,3269.793257187053,65558981.62882906
2024-01-30,1088304.524686627,3264.9135740598813,64934224.49246001
2024-01-31,1294439.780717775,3883.319342153325,64572777.011747666
2024-02-01,916826.6457389806,2750.479937216942,65040438.83190557
2024-02-02,729317.9262909592,2187.9537788728776,65016416.77045765
2024-02-03,212412.447652014,637.237342956042,65013535.27603377
2024-02-04,374594.16218054853,1123.7824865416455,64617575.6041266
2024-02-05,848206.9593049318,2544.620877914795,64585302.900145054
2024-02-06,445450.1664766934,1336.3504994300802,65167393.891830385
2024-02-07,841978.6428353874,2525.935928506162,65928826.62775178
2024-02-08,1235760.0262352107,3707.280078705632,66736509.80506559
2024-02-09,2237110.0282658054,6711.330084797417,68215447.10031837
2024-02-10,1539730.488665102,4619.191465995305,68468044.33527768
2024-02-11,2251970.606441693,6755.911819325078,68565752.30821288
2024-02-12,1469833.4267117218,4409.500280135166,70005092.76803274
2024-02-13,2691164.713142033,8073.4941394260995,69503955.67949189
2024-02-14,1569277.6562367198,4707.832968710159,70927467.79078783
2024-02-15,1254466.2416996786,3763.3987250990363,70904505.65404394
2024-02-16,608829.1526524746,1826.4874579574237,71175059.2019771
2024-02-17,1144238.9341220644,3432.7168023661934,70952905.32319611
2024-02-18,515454.3203597701,1546.3629610793103,71333016.83995149
2024-02-19,593126.6250966116,1779.3798752898344,71177335.52989452
2024-02-20,2142993.4048867864,6428.980214660359,71901002.62491158
2024-02-21,1737932.1050177275,5213.796315053182,71251862.80155616
2024-02-22,1052344.5740979929,3157.033722293979,71044961.01880422
2024-02-23,548227.3109141333,1644.6819327424,70647254.14218515
2024-02-24,245380.06148490132,736.140184454704,71123830.88591878
2024-02-25,542346.5478698849,1627.0396436096544,71634250.28121103
2024-02-26,1564470.665502374,4693.411996507122,73121918.16457391
2024-02-27,2919655.9772702856,8758.967931810857,73106519.575381
2024-02-28,5733454.210682775,17200.362632048327,76320958.35232215
2024-02-29,3881509.3338429066,11644.528001528719,78176288.9488609
2024-03-01,1770406.1990290422,5311.218597087127,78971752.21535955
2024-03-02,503816.66039576434,1511.4499811872931,78464124.89453444
2024-03-03,1115211.9767572535,3345.63593027176,79105441.65281318
2024-03-04,5158589.841361663,15475.769524084992,80763646.91279721
2024-03-05,8252701.705819475,24758.105117458428,78860577.08507764
2024-03-06,2684957.5336541934,8054.872600962581,78893661.47598071
2024-03-07,1444461.6228726783,4333.3848686180345,79650037.80903743
2024-03-08,5382095.372459557,16146.28611737867,81030057.95824368
2024-03-09,337714.6401354387,1013.143920406316,81008947.40629615
2024-03-10,4679213.114681376,14037.639344044128,81210996.13579297
2024-03-11,4666350.187858221,13999.050563574663,81137338.94387293
2024-03-12,1291193.502580687,3873.5805077420605,80166281.3656661
2024-03-13,692725.883872003,2078.177651616009,80395950.98078184
2024-03-14,1457068.390815433,4371.205172446299,78985577.13897812
2024-03-15,2983559.1588343414,8950.677476503024,77359696.67123106
2024-03-16,909913.4569871909,2729.7403709615724,75059948.28410389
2024-03-17,884195.1424716607,2652.585427414982,77486082.49056609
2024-03-18,1287329.7396701735,3861.9892190105206,76867433.91478463
2024-03-19,4889110.20519325,14667.33061557975,72969022.4157314
2024-03-20,3637999.465206915,10913.998395620745,77125266.96343061
2024-03-21,1168131.73680042,3504.39521040126,75596033.28854282
2024-03-22,1267155.7818011178,3801.467345403353,74136780.27028094
2024-03-23,623627.2177347403,1870.881653204221,74537374.20570128
2024-03-24,645581.8037163052,1936.7454111489155,76498304.77631761
2024-03-25,911893.9448719175,2735.6818346157525,78375547.42848931
2024-03-26,702483.5107352462,2107.450532205739,78301268.66748588
2024-03-27,1173409.8658426905,3520.2295975280717,78031076.61084013
2024-03-28,518923.75507053133,1556.771265211594,79155242.77663627
2024-03-29,396646.56106401165,1189.9396831920349,78263701.43631095
2024-03-30,93791.15145282462,281.37345435847385,78310189.65434773
2024-03-31,181402.103278139,544.206309834417,79092289.47718468
2024-04-01,772890.3791279048,2318.6711373837143,78333649.8127975
2024-04-02,1507871.733466075,4523.615200398225,75754130.26744449
2024-04-03,814533.8286554669,2443.6014859664006,76074046.0967857
2024-04-04,1297203.8547578508,3891.611564273552,77792253.16262788
2024-04-05,1203206.7065246922,3609.620119574077,77034237.03940938
2024-04-06,288692.6215199086,866.0778645597258,77996157.56121397
2024-04-07,310797.3890094391,932.3921670283172,78324546.85928632
2024-04-08,638752.5871596211,1916.2577614788631,79747680.15222342
2024-04-09,892855.7631052685,2678.5672893158053,78011743.0577042
2024-04-10,1332897.7812673734,3998.69334380212,79080679.02482149
2024-04-11,875129.8943554901,2625.3896830664703,79519842.46261086
2024-04-12,2080929.9290759685,6242.789787227905,77152221.99818142
2024-04-13,7606108.972461165,22818.326917383496,75197370.03529717
2024-04-14,3763151.040326629,11289.453120979888,76282768.760716
2024-04-15,2554424.069876742,7663.272209630227,74903730.61705603
2024-04-16,3834828.52586081,11504.48557758243,78068267.51742171
2024-04-17,17739204.48887759,53217.61346663278,77423182.9065259
2024-04-18,8065333.547322251,24196.00064196675,78079213.08612297
2024-04-19,10127702.551330343,30383.10765399103,78251993.01405881
2024-04-20,905324.5243411772,2715.9735730235316,79081063.283273
2024-04-21,635932.2410557959,1907.7967231673879,76108084.49072249
2024-04-22,1273128.95288784,3819.3868586635203,77936519.9835636
2024-04-23,739613.8873647469,2218.8416620942407,77519949.27955687
2024-04-24,1716486.9560696366,5149.46086820891,75890889.1684771
2024-04-25,1774529.5373715148,5323.588612114544,76364241.31204407
2024-04-26,2213991.225880883,6641.973677642649,76573590.76262651
2024-04-27,1966734.3844934946,5900.203153480484,76231385.40604459
2024-04-28,1652266.1465980122,4956.798439794036,76024983.86059657
2024-04-29,2107396.6730648293,6322.190019194488,76662396.37621407
2024-04-30,3457886.2004327467,10373.658601298239,74167399.00336249
2024-05-01,4054186.680358743,12162.560041076229,72351281.83837038
2024-05-02,2510147.3827323834,7530.44214819715,73448645.9350501
2024-05-03,3427666.221062601,10282.998663187804,81881296.26847504
2024-05-04,2632665.1398141757,7897.995419442526,76344295.79481748
2024-05-05,1755251.691461275,5265.755074383826,76865592.40253538
2024-05-06,8665807.000724234,25997.4210021727,81423080.9739304
2024-05-07,10941453.70042407,32824.36110127221,81610031.04692581
2024-05-08,8320951.871430888,24962.855614292665,80559183.32461306
2024-05-09,8711266.153377892,26133.798460133676,82091548.85424739
2024-05-10,11123135.717761172,33369.407153283515,87657310.01068984
2024-05-11,2431901.773928564,7295.705321785692,87841867.94702436
2024-05-12,2746895.853674694,8240.687561024082,88120054.98248805
2024-05-13,15232976.633876495,45698.92990162948,81373232.74621873
2024-05-14,8078784.311223045,24236.352933669135,80429662.8095505
2024-05-15,11517616.851788407,34552.85055536522,84611401.24807894
2024-05-16,6119818.236559567,18359.454709678703,104807921.46113402
2024-05-17,3022497.4271919783,9067.492281575935,84333786.87877502
2024-05-18,228192.30319945244,684.5769095983574,84434053.33369368
2024-05-19,2224804.5751782777,6674.413725534832,83949995.00789177
2024-05-20,2496321.519242577,7488.964557727731,87467367.2474975
2024-05-21,1372893.365116579,4118.680095349737,80458684.90630648
2024-05-22,938423.4345920635,2815.2703037761903,79728045.67059816
2024-05-23,2770126.133575328,8310.378400725986,78658524.97081293
2024-05-24,1015073.1845035631,3045.2195535106894,79531256.71842805
2024-05-25,223670.93479215552,671.0128043764665,79721243.07224944
2024-05-26,255666.9523694372,767.0008571083116,79266798.81188796
2024-05-27,953415.0458857083,2860.245137657125,79857353.05041157
2024-05-28,1165121.4487020615,3495.3643461061843,79045765.6559987
2024-05-29,649969.7155604404,1949.9091466813213,78434249.46281818
2024-05-30,803385.1675574341,2410.155502672302,78732713.17056479
2024-05-31,719088.6209566323,2157.265862869897,78080428.4937009
2024-06-01,58856.983529390855,176.57095058817256,78558987.2947814
2024-06-02,345700.49955137906,1037.1014986541372,78579121.28114185
2024-06-03,947423.4833436928,2842.2704500310783,79219813.77404036
2024-06-04,739504.2396920223,2218.5127190760672,80237219.37399606
2024-06-05,650602.2218016755,1951.8066654050267,80702718.23769794
2024-06-06,349645.1266125417,1048.935379837625,81404894.13367517
2024-06-07,1177007.5094075673,3531.0225282227025,79383739.9679428
2024-06-08,29201.427530155517,87.60428259046655,79496792.87374106
2024-06-09,70503.9888065943,211.5119664197829,79634119.10614677
2024-06-10,223587.0426004379,670.7611278013137,79393672.42156762
2024-06-11,1105755.624667552,3317.266874002656,77926250.55779842
2024-06-12,1405580.6535400562,4216.741960620168,78743095.13127923
2024-06-13,1013440.2639478784,3040.320791843635,77591506.94557893
2024-06-14,976519.1898861612,2929.5575696584838,77103192.28682442
2024-06-15,117901.22544597021,353.7036763379106,77100893.04112515
2024-06-16,179492.21644261657,538.4766493278497,77749157.06415094
2024-06-17,926620.8688143574,2779.8626064430723,77256398.76246311
2024-06-18,1155774.0662279008,3467.322198683702,77309008.97552459
2024-06-19,599099.8190472535,1797.2994571417605,77345405.91643704
2024-06-20,1397532.5907316182,4192.597772194855,77284769.27728786
2024-06-21,1886978.387146736,5660.9351614402085,83638969.76982199
2024-06-22,168533.6609683293,505.6009829049879,83828259.98967573
2024-06-23,1440130.166020257,4320.390498060771,83150566.18385713
2024-06-24,23061027.815973144,69183.08344791943,73927374.29831062
2024-06-25,1328569.8903982025,3985.7096711946074,75172013.53233875
2024-06-26,946476.0025756671,2839.4280077270014,74464148.2276365
2024-06-27,838021.9954445193,2514.0659863335577,75043032.54561123
2024-06-28,958850.0094892152,2876.5500284676455,74019824.6302658
2024-06-29,251275.58019938617,753.8267405981585,74445473.70717269
2024-06-30,802348.7018988207,2407.046105696462,75690917.49803999
2024-07-01,1004205.8809546131,3012.617642863839,76497374.16287753
2024-07-02,682508.5196869257,2047.525559060777,76052312.03362152
2024-07-03,4124546.92794379,12373.64078383137,74594625.75574479
2024-07-04,8970054.187631529,26910.162562894588,99388887.06869403
2024-07-05,82965357.14296044,248896.07142888132,85854563.88588373
2024-07-06,7305854.721780408,21917.564165341224,83804260.90038279
2024-07-07,10935175.055576669,32805.52516673,101584435.90179083
2024-07-08,43476489.550345466,130429.46865103641,83536431.04536623
2024-07-09,12560645.682634212,37681.93704790263,83737321.88731761
2024-07-10,1043456.5216555989,3130.369564966797,83489216.13596217
2024-07-11,2225737.8566685584,6677.213570005675,83352649.46105777
